,ML,loss,Input Num,Input,MAPE train(%),MAPE val(%),MAPE test(%),Leave One
1790,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.87072,3.46669,34.34628,13th corei5 - GTX1650
1791,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.51272,3.1345,24.99604,1th Xeon Gold - RTX4070
1792,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.83917,3.55379,11.53979,13th corei7 - RTX3050
1793,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.49521,3.11425,15.27838,13th corei5 - GTX1080
1794,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.4978,3.25266,27.14781,13th corei5 - RTX4070
1795,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.51154,3.04254,8.1768,13th corei7 - RTX3060 Ti
1796,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.8665,3.305,5.1283,13th corei5 - RTX3050
1797,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.72583,3.39658,21.60522,1th Xeon Gold - GTX1080
1798,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.69369,3.28354,22.5462,9th corei7 - RTX2080 Ti
1799,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.62926,3.14067,17.37714,13th corei7 - RTX4070
1800,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.72545,3.28154,16.22468,13th corei5 - RTX3060 Ti
1801,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.78817,3.40852,19.98767,13th corei7 - GTX1080
1802,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.85141,3.5219,33.68678,13th corei5 - GTX1650
1803,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.50031,3.14908,24.65448,1th Xeon Gold - RTX4070
1804,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.82732,3.58538,9.26088,13th corei7 - RTX3050
1805,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.56968,3.34635,16.09318,13th corei5 - GTX1080
1806,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.55253,3.20117,26.77437,13th corei5 - RTX4070
1807,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.51332,3.02573,8.2061,13th corei7 - RTX3060 Ti
1808,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.81922,3.36196,4.60028,13th corei5 - RTX3050
1809,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.78696,3.47132,22.54628,1th Xeon Gold - GTX1080
1810,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.66224,3.25215,20.83987,9th corei7 - RTX2080 Ti
1811,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.67239,3.1514,17.70081,13th corei7 - RTX4070
1812,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.78883,3.20383,47.30916,13th corei5 - RTX3060 Ti
1813,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.83072,3.27973,21.26804,13th corei7 - GTX1080
1814,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.90013,3.52862,62.34941,13th corei5 - GTX1650
1815,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.43156,3.00439,26.37852,1th Xeon Gold - RTX4070
1816,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.78927,3.49554,6.82582,13th corei7 - RTX3050
1817,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.55941,3.28749,13.30149,13th corei5 - GTX1080
1818,lgb,l2(rmse),6,"['Total Frames', 'Params', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.47432,3.17217,42.43454,13th corei5 - RTX4070
