,ML,loss,Parameter Num,Const Parameter,Variable Parameter Num,Variable Parameter,Leave One,MAPE train (%),MAPE val (%),MAPE test (%)
845,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_boost_clock(GHz)', 'gpu_core', 'VRAM(GB)']",13th corei5 - GTX1080,2.80822,4.32876,14.23705
846,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_boost_clock(GHz)', 'gpu_core', 'VRAM(GB)']",13th corei5 - RTX4070,4.13191,5.7538,26.50153
847,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_boost_clock(GHz)', 'gpu_core', 'VRAM(GB)']",13th corei7 - RTX3060 Ti,3.89191,5.33908,9.64094
848,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_boost_clock(GHz)', 'gpu_core', 'VRAM(GB)']",13th corei5 - RTX3050,3.09752,4.29252,13.66902
849,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_boost_clock(GHz)', 'gpu_core', 'VRAM(GB)']",1th Xeon Gold - GTX1080,4.20882,5.56085,16.84662
850,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_boost_clock(GHz)', 'gpu_core', 'VRAM(GB)']",9th corei7 - RTX2080 Ti,4.46293,5.77352,27.69707
851,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_boost_clock(GHz)', 'gpu_core', 'VRAM(GB)']",13th corei7 - RTX4070,4.16286,5.39977,12.14168
852,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - RTX3060 Ti,1.78149,3.1183,56.64806
853,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - GTX1080,1.79507,3.71147,20.05291
854,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - GTX1650,1.39289,2.63356,66.21977
855,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",1th Xeon Gold - RTX4070,1.45662,2.99865,25.30055
856,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - RTX3050,1.37377,3.1642,10.25365
857,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - GTX1080,1.21807,2.6125,13.63804
858,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - RTX4070,1.39947,2.99975,45.49003
859,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - RTX3060 Ti,1.06471,2.34725,11.38658
860,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - RTX3050,1.56254,3.02473,8.38307
861,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",1th Xeon Gold - GTX1080,1.51516,2.94424,15.78113
862,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",9th corei7 - RTX2080 Ti,1.22973,2.62458,28.02745
863,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - RTX4070,1.33565,2.79037,5.61895
864,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_architecture']",13th corei5 - RTX3060 Ti,10.82005,10.75819,104.95163
865,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_architecture']",13th corei7 - GTX1080,19.39054,20.81579,25.02093
866,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_architecture']",13th corei5 - GTX1650,23.18703,24.26836,46.19293
867,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_architecture']",1th Xeon Gold - RTX4070,19.40917,20.58863,24.07755
868,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_architecture']",13th corei7 - RTX3050,17.89718,19.79307,39.45387
869,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_architecture']",13th corei5 - GTX1080,21.09132,23.24494,23.93964
870,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_architecture']",13th corei5 - RTX4070,21.67633,23.76079,55.33299
871,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_architecture']",13th corei7 - RTX3060 Ti,11.67471,14.24543,84.92223
872,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_architecture']",13th corei5 - RTX3050,11.15015,11.80427,47.83008
873,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_architecture']",1th Xeon Gold - GTX1080,22.00239,24.3714,23.02696
874,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_architecture']",9th corei7 - RTX2080 Ti,22.47299,25.0259,106.24132
875,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_architecture']",13th corei7 - RTX4070,21.70571,24.50135,35.54908
876,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_core']",13th corei5 - RTX3060 Ti,4.0068,6.00472,18.84344
877,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_core']",13th corei7 - GTX1080,2.8457,4.59234,16.99435
878,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_core']",13th corei5 - GTX1650,4.69756,5.68471,33.31486
879,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_core']",1th Xeon Gold - RTX4070,3.99409,5.30312,24.85351
880,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_core']",13th corei7 - RTX3050,3.01767,4.28525,13.76097
881,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_core']",13th corei5 - GTX1080,2.95931,4.34926,14.20038
882,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_core']",13th corei5 - RTX4070,4.27902,5.79546,27.46428
883,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_core']",13th corei7 - RTX3060 Ti,4.05163,5.47408,10.28662
884,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_core']",13th corei5 - RTX3050,3.03631,4.43432,13.82156
885,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_core']",1th Xeon Gold - GTX1080,4.38995,5.6716,16.85964
886,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_core']",9th corei7 - RTX2080 Ti,4.46293,5.77352,23.19134
887,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_core']",13th corei7 - RTX4070,4.20696,5.48602,13.81887
888,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",13th corei5 - RTX3060 Ti,2.50166,3.66701,208.65442
889,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",13th corei7 - GTX1080,29.50937,33.08279,20.67184
890,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",13th corei5 - GTX1650,1.62973,2.70192,66.21445
891,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",1th Xeon Gold - RTX4070,35.66229,38.06941,29.20793
892,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",13th corei7 - RTX3050,29.27588,32.91735,13.97698
893,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",13th corei5 - GTX1080,36.49631,39.24891,19.98331
894,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",13th corei5 - RTX4070,36.26533,39.47984,94.69369
895,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",13th corei7 - RTX3060 Ti,30.86803,34.76178,90.07887
896,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",13th corei5 - RTX3050,35.49489,38.98932,11.65975
897,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",1th Xeon Gold - GTX1080,35.27965,38.79647,17.93171
898,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",9th corei7 - RTX2080 Ti,32.09429,36.14345,51.29842
899,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",13th corei7 - RTX4070,38.40051,42.47612,82.38261
900,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'VRAM(GB)']",13th corei5 - RTX3060 Ti,12.1264,12.31058,103.63593
901,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'VRAM(GB)']",13th corei7 - GTX1080,19.16975,21.78938,11.74813
902,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'VRAM(GB)']",13th corei5 - GTX1650,24.57858,26.75336,41.36185
903,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'VRAM(GB)']",1th Xeon Gold - RTX4070,22.85606,24.63051,35.15741
904,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'VRAM(GB)']",13th corei7 - RTX3050,20.43953,22.99526,26.01305
905,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'VRAM(GB)']",13th corei5 - GTX1080,18.62729,20.91787,19.89767
906,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'VRAM(GB)']",13th corei5 - RTX4070,19.6939,22.83312,45.03782
907,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'VRAM(GB)']",13th corei7 - RTX3060 Ti,16.90209,20.42565,79.69548
908,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'VRAM(GB)']",13th corei5 - RTX3050,21.9255,24.87185,20.81871
909,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'VRAM(GB)']",1th Xeon Gold - GTX1080,23.20564,26.75706,18.86211
910,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'VRAM(GB)']",9th corei7 - RTX2080 Ti,21.62819,25.14511,29.26197
911,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'cpu_cache(MB)', 'VRAM(GB)']",13th corei7 - RTX4070,22.36809,25.80353,30.1518
912,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_core']",13th corei5 - RTX3060 Ti,1.46258,2.7512,14.63399
913,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_core']",13th corei7 - GTX1080,1.41241,2.70924,19.25033
914,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_core']",13th corei5 - GTX1650,1.54613,2.66988,33.67392
915,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_core']",1th Xeon Gold - RTX4070,1.28606,2.34111,24.0191
916,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_core']",13th corei7 - RTX3050,1.40522,2.60344,8.49741
917,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_core']",13th corei5 - GTX1080,1.0251,2.10996,16.21415
918,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_core']",13th corei5 - RTX4070,1.27125,2.50087,26.55688
919,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_core']",13th corei7 - RTX3060 Ti,0.97576,1.99156,7.65239
920,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_core']",13th corei5 - RTX3050,1.3081,2.62047,4.95208
921,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_core']",1th Xeon Gold - GTX1080,1.45716,2.506,22.06408
922,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_core']",9th corei7 - RTX2080 Ti,1.33159,2.38739,21.9766
923,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_core']",13th corei7 - RTX4070,1.43824,2.42829,14.27065
924,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_boost_clock(GHz)']",13th corei5 - RTX3060 Ti,1.31615,2.66467,145.14145
925,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_boost_clock(GHz)']",13th corei7 - GTX1080,1.18449,2.7738,21.97435
926,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_boost_clock(GHz)']",13th corei5 - GTX1650,2.01927,2.78638,63.47127
927,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_boost_clock(GHz)']",1th Xeon Gold - RTX4070,2.58506,3.41596,27.53515
928,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_boost_clock(GHz)']",13th corei7 - RTX3050,2.34835,3.9361,9.71474
929,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_boost_clock(GHz)']",13th corei5 - GTX1080,1.54175,2.90051,24.86836
930,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_boost_clock(GHz)']",13th corei5 - RTX4070,1.03148,2.74197,48.14748
931,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_boost_clock(GHz)']",13th corei7 - RTX3060 Ti,2.68872,3.66809,13.07404
932,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_boost_clock(GHz)']",13th corei5 - RTX3050,1.96172,3.58689,6.14555
933,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_boost_clock(GHz)']",1th Xeon Gold - GTX1080,1.55644,2.66687,23.58654
934,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_boost_clock(GHz)']",9th corei7 - RTX2080 Ti,1.33782,2.6256,112.85754
935,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'gpu_boost_clock(GHz)']",13th corei7 - RTX4070,1.12592,2.97475,5.27315
936,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'VRAM(GB)']",13th corei5 - RTX3060 Ti,10.71613,11.09261,101.11454
937,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'VRAM(GB)']",13th corei7 - GTX1080,19.2577,20.63408,21.42451
938,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'VRAM(GB)']",13th corei5 - GTX1650,23.4941,24.85277,45.76953
939,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'VRAM(GB)']",1th Xeon Gold - RTX4070,18.71437,19.92336,34.50767
940,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'VRAM(GB)']",13th corei7 - RTX3050,12.73299,15.00052,41.92957
941,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'VRAM(GB)']",13th corei5 - GTX1080,17.68423,20.12592,12.20146
942,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'VRAM(GB)']",13th corei5 - RTX4070,20.04277,22.42714,50.15091
943,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'VRAM(GB)']",13th corei7 - RTX3060 Ti,12.13381,15.00051,82.42382
944,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'VRAM(GB)']",13th corei5 - RTX3050,11.87819,12.50399,45.63915
945,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'VRAM(GB)']",1th Xeon Gold - GTX1080,19.85255,22.14967,16.91454
946,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'VRAM(GB)']",9th corei7 - RTX2080 Ti,22.01267,24.17674,41.87898
947,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_architecture', 'VRAM(GB)']",13th corei7 - RTX4070,19.76706,21.96567,27.89509
948,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'gpu_boost_clock(GHz)']",13th corei5 - RTX3060 Ti,1.33285,2.63433,23.80486
949,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'gpu_boost_clock(GHz)']",13th corei7 - GTX1080,1.47765,2.86246,21.47877
950,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'gpu_boost_clock(GHz)']",13th corei5 - GTX1650,1.70938,2.67306,33.3613
951,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'gpu_boost_clock(GHz)']",1th Xeon Gold - RTX4070,1.29892,2.48898,25.31864
952,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'gpu_boost_clock(GHz)']",13th corei7 - RTX3050,1.37061,2.66356,10.2479
953,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'gpu_boost_clock(GHz)']",13th corei5 - GTX1080,0.96176,2.14713,14.69263
954,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'gpu_boost_clock(GHz)']",13th corei5 - RTX4070,1.49813,2.517,27.41037
955,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'gpu_boost_clock(GHz)']",13th corei7 - RTX3060 Ti,1.00575,2.04414,13.70845
956,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'gpu_boost_clock(GHz)']",13th corei5 - RTX3050,1.25853,2.41174,11.07129
957,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'gpu_boost_clock(GHz)']",1th Xeon Gold - GTX1080,1.42169,2.53873,19.82763
958,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'gpu_boost_clock(GHz)']",9th corei7 - RTX2080 Ti,1.53159,2.55834,21.74549
959,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'gpu_boost_clock(GHz)']",13th corei7 - RTX4070,1.34646,2.49384,15.00333
960,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'VRAM(GB)']",13th corei5 - RTX3060 Ti,4.18088,6.0567,21.79544
961,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'VRAM(GB)']",13th corei7 - GTX1080,2.75481,4.5959,16.99812
962,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'VRAM(GB)']",13th corei5 - GTX1650,4.50087,5.56031,33.32598
963,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'VRAM(GB)']",1th Xeon Gold - RTX4070,3.9901,5.42015,25.74543
964,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'VRAM(GB)']",13th corei7 - RTX3050,2.90684,4.25289,13.71178
965,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'VRAM(GB)']",13th corei5 - GTX1080,2.96676,4.41428,14.10577
966,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'VRAM(GB)']",13th corei5 - RTX4070,4.21266,5.80113,29.39712
967,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'VRAM(GB)']",13th corei7 - RTX3060 Ti,3.95643,5.31626,10.14707
968,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'VRAM(GB)']",13th corei5 - RTX3050,3.14662,4.30387,13.72156
969,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'VRAM(GB)']",1th Xeon Gold - GTX1080,4.25214,5.49734,16.48002
970,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'VRAM(GB)']",9th corei7 - RTX2080 Ti,4.46293,5.77352,23.19134
971,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_core', 'VRAM(GB)']",13th corei7 - RTX4070,4.21245,5.40792,13.6797
972,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - RTX3060 Ti,1.62123,3.05561,57.8298
973,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - GTX1080,1.9443,3.8138,18.95187
974,lgb,l2(rmse),6,"['Total Frames', 'Directory Size (MB)', 'Params']",3,"['cpu_thread', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - GTX1650,1.90984,2.79723,66.18272
