Directory Name,Total Frames,Width,Height,Pixels,Directory Size (MB),Server Info,Model Name,Params,Categories,Inference Time (s),cpu_core,cpu_boost_clock(GHz),cpu_thread,cpu_cache(MB),gpu_architecture,gpu_core,gpu_boost_clock(GHz),VRAM(GB)
frame2000_15,2000,360,640,230400,697.5388469696045,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,31.45757031440735,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_2,2000,360,640,230400,689.4442510604858,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,31.65216326713562,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_3,2000,360,640,230400,498.7122249603271,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,32.07209825515747,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_4,2000,360,640,230400,1002.6228094100952,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,32.7281596660614,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_5,2000,360,640,230400,520.5027675628662,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,32.08161449432373,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,34.297348976135254,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_7,2000,360,640,230400,521.232232093811,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,32.23750853538513,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_8,2000,360,640,230400,532.4802484512329,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,31.919371843338013,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_9,2000,720,1280,921600,3432.654037475586,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,34.956140995025635,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_0,2500,720,1280,921600,2091.3344650268555,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,41.9489848613739,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_1,2500,540,960,518400,1783.1333808898926,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,42.35620832443237,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_10,2500,360,640,230400,649.2635126113892,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,39.67978811264038,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_11,2500,720,1280,921600,2413.662410736084,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,43.42269825935364,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_12,2500,360,640,230400,1079.292576789856,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,49.14310598373413,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_13,2500,360,640,230400,1024.8082933425903,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,40.75844168663025,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_14,2500,720,1280,921600,4094.88050365448,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,42.9604070186615,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_15,2500,540,960,518400,319.0746965408325,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,39.82795596122742,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_16,2500,720,1280,921600,3324.8714685440063,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,44.57573580741882,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_17,2500,360,640,230400,897.2026824951172,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,39.47978234291077,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_18,2500,360,640,230400,589.4090147018433,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,39.45112633705139,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_19,2500,720,1280,921600,2667.2008714675903,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,44.40873956680298,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_2,2500,720,1280,921600,2681.4116468429565,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,43.536030769348145,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_3,2500,360,640,230400,850.7514562606812,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,40.17371988296509,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_4,2500,720,1280,921600,3399.737826347351,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,54.63932156562805,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_5,2500,360,640,230400,898.2702703475952,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,40.09697389602661,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_6,2500,360,640,230400,974.457657814026,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,40.80584931373596,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_7,2500,540,960,518400,2782.7661180496216,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,40.990601539611816,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_8,2500,720,1280,921600,4043.290994644165,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,43.31881833076477,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_9,2500,360,640,230400,758.8090829849243,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,40.49821496009827,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3000_0,3000,360,640,230400,905.256414413452,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,48.31744575500488,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3000_1,3000,720,1280,921600,4863.190195083618,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,51.946651458740234,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3000_10,3000,360,640,230400,1485.8515892028809,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,48.40669107437134,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3000_11,3000,360,640,230400,1938.386343002319,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,48.73801159858704,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3000_12,3000,720,1280,921600,10298.69733428955,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,52.386441469192505,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3000_13,3000,540,960,518400,4433.069942474365,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,49.36970114707947,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3000_14,3000,360,640,230400,1156.8303203582764,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,47.390042781829834,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3000_15,3000,720,1280,921600,4848.314455032349,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,50.8428955078125,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3000_2,3000,360,640,230400,1054.5900554656982,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,48.83389091491699,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,47.85940861701965,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3000_4,3000,720,1280,921600,4531.257173538208,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,51.88679599761963,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3000_5,3000,540,960,518400,2610.4615926742554,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,59.60635590553284,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3000_6,3000,360,640,230400,941.1938095092772,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,48.782331705093384,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3000_7,3000,360,640,230400,1407.769700050354,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,48.68494176864624,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3000_8,3000,360,640,230400,1004.7202472686768,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,48.96393036842346,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3000_9,3000,720,1280,921600,2228.889018058777,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,49.68838930130005,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3500_0,3500,720,1280,921600,5775.872780799866,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,60.121485233306885,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3500_1,3500,720,1280,921600,4805.743712425232,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,61.95188021659851,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3500_10,3500,360,640,230400,1050.0495433807373,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,55.59592127799988,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3500_2,3500,720,1280,921600,5789.719665527344,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,60.78655552864075,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3500_3,3500,720,1280,921600,5747.368581771851,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,61.322264432907104,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3500_4,3500,540,960,518400,2238.873207092285,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,58.17675232887268,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3500_5,3500,720,1280,921600,4769.266528129578,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,63.74079132080078,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3500_6,3500,360,640,230400,1480.9324951171875,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,72.38585138320923,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3500_7,3500,540,960,518400,3085.3826293945312,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,56.98402714729309,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3500_8,3500,360,640,230400,1310.9215364456177,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,56.659546852111816,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame3500_9,3500,720,1280,921600,5539.414231300354,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,60.21620488166809,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame4000_0,4000,720,1280,921600,5543.311743736267,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,70.37201523780823,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame4000_1,4000,360,640,230400,1780.361890792847,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,64.22642040252686,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame4000_2,4000,360,640,230400,1417.003812789917,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,62.86492919921875,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame4000_3,4000,360,640,230400,1053.2174882888794,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,62.59633445739746,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame4000_4,4000,720,1280,921600,4160.852443695068,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,72.1717677116394,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame4000_5,4000,360,640,230400,1361.965413093567,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,65.58547306060791,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame4500_0,4500,540,960,518400,2751.66600894928,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,73.34373664855957,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame4500_1,4500,360,640,230400,968.272162437439,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,70.54405641555786,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame4500_2,4500,360,640,230400,1522.766714096069,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,73.87023448944092,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame4500_3,4500,360,640,230400,1688.6479215621948,13th corei5 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,73.46968173980713,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame0500_0,500,360,640,230400,127.94269561767578,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,37.05774760246277,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame0500_1,500,720,1280,921600,599.6991939544678,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,37.32267713546753,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame0500_2,500,360,640,230400,118.56429481506348,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,37.01080131530762,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame0500_3,500,2160,3840,8294400,2999.1242027282715,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,41.20458745956421,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame1000_0,1000,360,640,230400,309.0996513366699,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,73.96125435829163,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame1000_1,1000,360,640,230400,404.8405485153198,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,74.2737684249878,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame1000_2,1000,540,960,518400,613.689887046814,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,74.39340424537659,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame1000_3,1000,360,640,230400,470.62690448760986,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,74.22612190246582,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame1000_4,1000,338,640,216320,218.37547492980957,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,70.12623071670532,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame1000_5,1000,720,1280,921600,1131.3090629577637,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,75.32775211334229,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame1500_0,1500,360,640,230400,426.1728382110596,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,111.42798233032228,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame1500_1,1500,360,640,230400,537.2491159439087,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,111.808274269104,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame1500_10,1500,720,1280,921600,1689.7155990600586,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,112.63304710388184,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame1500_11,1500,720,1280,921600,1637.241135597229,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,112.1934175491333,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame1500_12,1500,360,640,230400,544.9795846939087,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,111.62024664878844,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame1500_13,1500,360,640,230400,316.7101163864136,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,110.96954083442688,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame1500_2,1500,720,1280,921600,2454.019359588623,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,112.816632270813,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame1500_3,1500,360,640,230400,537.905837059021,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,111.58731603622437,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame1500_4,1500,360,640,230400,514.2756662368774,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,111.55934596061708,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame1500_5,1500,360,640,230400,444.860857963562,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,111.8108115196228,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame1500_6,1500,360,640,230400,456.89137268066406,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,111.66010975837708,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame1500_7,1500,360,640,230400,449.89038467407227,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,111.7814531326294,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame1500_8,1500,720,1280,921600,1709.3236331939695,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,113.21925854682922,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame1500_9,1500,360,640,230400,617.8049640655518,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,111.69317650794984,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_0,2000,360,640,230400,889.6308012008667,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,148.93885254859924,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_1,2000,360,640,230400,841.1509265899658,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,149.03720545768738,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_10,2000,360,640,230400,713.6719493865967,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,148.86107182502747,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_11,2000,540,960,518400,2144.325114250183,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,149.86270570755005,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_12,2000,720,1280,921600,1324.1342267990112,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,150.5040078163147,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_13,2000,540,960,518400,1358.6872491836548,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,149.73589754104614,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_14,2000,360,640,230400,752.9554786682129,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,148.97222542762756,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_15,2000,360,640,230400,697.5388469696045,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,149.0010964870453,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_2,2000,360,640,230400,689.4442510604858,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,147.5181703567505,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_3,2000,360,640,230400,498.7122249603271,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,149.08877754211426,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_4,2000,360,640,230400,1002.6228094100952,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,149.33895754814148,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_5,2000,360,640,230400,520.5027675628662,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,148.1244020462036,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,150.39375257492063,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_7,2000,360,640,230400,521.232232093811,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,148.77048420906067,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_8,2000,360,640,230400,532.4802484512329,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,149.14206671714783,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2000_9,2000,720,1280,921600,3432.654037475586,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,150.58137845993042,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_0,2500,720,1280,921600,2091.3344650268555,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,186.88162112236023,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_1,2500,540,960,518400,1783.1333808898926,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,186.87797904014587,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_10,2500,360,640,230400,649.2635126113892,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,186.296692609787,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_11,2500,720,1280,921600,2413.662410736084,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,188.59768772125244,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_12,2500,360,640,230400,1079.292576789856,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,186.52539563179016,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_13,2500,360,640,230400,1024.8082933425903,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,186.47108101844788,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_14,2500,720,1280,921600,4094.88050365448,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,187.9269940853119,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_15,2500,540,960,518400,319.0746965408325,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,186.8529987335205,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_16,2500,720,1280,921600,3324.8714685440063,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,188.14129948616028,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_17,2500,360,640,230400,897.2026824951172,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,186.14752388000488,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_18,2500,360,640,230400,589.4090147018433,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,186.35343670845032,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_19,2500,720,1280,921600,2667.2008714675903,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,188.4048223495483,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_2,2500,720,1280,921600,2681.4116468429565,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,187.2264518737793,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_3,2500,360,640,230400,850.7514562606812,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,185.923335313797,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_4,2500,720,1280,921600,3399.737826347351,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,188.41129803657532,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_5,2500,360,640,230400,898.2702703475952,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,186.18680381774905,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_6,2500,360,640,230400,974.457657814026,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,186.23215007781985,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_7,2500,540,960,518400,2782.7661180496216,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,187.3987169265747,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_8,2500,720,1280,921600,4043.290994644165,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,187.89742302894592,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
frame2500_9,2500,360,640,230400,758.8090829849243,13th corei5 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,186.31416535377505,14.0,5.1,20.0,20.0,1.0,4864.0,1.665,8.0
