,Directory Name,Total Frames,Width,Height,Pixels,Directory Size (MB),Server Info,Model Name,Params,Categories,Inference Time (s),transfer_all,transfer_continuous,transfer_roundtrip,matrix_conv,matrix_convloop,matrix_dot,matrix_dotloop,matrix_add,matrix_addloop
2387,frame4000_1,4000,360,640,230400,1780.361890792847,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,292.6317491531372,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2274,frame3500_10,3500,360,640,230400,1050.0495433807373,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,53.12333369255066,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2389,frame4000_3,4000,360,640,230400,1053.2174882888794,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,292.8082768917084,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2139,frame2500_11,2500,720,1280,921600,2413.662410736084,13th corei7 - RTX3060 Ti,Ultralytics/yolov8l,43700000,81,57.91084814071655,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2293,frame4500_1,4500,360,640,230400,968.272162437439,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,67.1334764957428,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2188,frame4000_2,4000,360,640,230400,1417.003812789917,13th corei7 - RTX3060 Ti,Ultralytics/yolov8l,43700000,81,50.93375492095947,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2170,frame3000_8,3000,360,640,230400,1004.7202472686768,13th corei7 - RTX3060 Ti,Ultralytics/yolov8l,43700000,81,39.55909848213196,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2187,frame4000_1,4000,360,640,230400,1780.361890792847,13th corei7 - RTX3060 Ti,Ultralytics/yolov8l,43700000,81,50.97748851776123,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2342,frame2500_14,2500,720,1280,921600,4094.88050365448,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,185.085458278656,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2377,frame3500_13,3500,360,640,230400,837.8115587234497,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,256.19396686553955,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2311,frame1500_13,1500,360,640,230400,316.7101163864136,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,109.04156017303468,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2109,frame1500_11,1500,720,1280,921600,1637.241135597229,13th corei7 - RTX3060 Ti,Ultralytics/yolov8l,43700000,81,28.450749397277832,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2295,frame4500_3,4500,360,640,230400,1688.6479215621948,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,69.88074588775635,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2351,frame2500_5,2500,360,640,230400,898.2702703475952,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,183.0963921546936,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2292,frame4500_0,4500,540,960,518400,2751.66600894928,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,69.80415153503418,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2217,frame1500_7,1500,360,640,230400,449.89038467407227,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,23.190120458602905,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2147,frame2500_19,2500,720,1280,921600,2667.2008714675903,13th corei7 - RTX3060 Ti,Ultralytics/yolov8l,43700000,81,58.49119234085083,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2272,frame3500_0,3500,720,1280,921600,5775.872780799866,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,57.10830545425415,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2569,frame3000_7,3000,360,640,230400,1407.769700050354,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,79.00371503829956,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2631,frame2000_5,2000,360,640,230400,520.5027675628662,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,352.54925298690796,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2465,frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei5 - RTX3050,Ultralytics/yolov8l,43700000,81,86.61221385002136,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2401,frame1000_1,1000,360,640,230400,404.8405485153198,13th corei5 - RTX3050,Ultralytics/yolov8l,43700000,81,28.137928009033203,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2520,frame2000_0,2000,360,640,230400,889.6308012008667,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,51.32828903198242,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2669,frame3000_7,3000,360,640,230400,1407.769700050354,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,525.9933362007141,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2586,frame4000_0,4000,720,1280,921600,5543.311743736267,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,108.69120192527772,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2442,frame2500_14,2500,720,1280,921600,4094.88050365448,13th corei5 - RTX3050,Ultralytics/yolov8l,43700000,81,71.3161633014679,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2505,frame1000_5,1000,720,1280,921600,1131.3090629577637,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,27.197437047958378,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2532,frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,53.59317922592163,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2479,frame3500_3,3500,720,1280,921600,5747.368581771851,13th corei5 - RTX3050,Ultralytics/yolov8l,43700000,81,99.93277192115784,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2417,frame1500_7,1500,360,640,230400,449.89038467407227,13th corei5 - RTX3050,Ultralytics/yolov8l,43700000,81,43.40101146697998,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2663,frame3000_15,3000,720,1280,921600,2424.1572275161743,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,525.2823958396912,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2632,frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,350.771931886673,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2438,frame2500_10,2500,360,640,230400,649.2635126113892,13th corei5 - RTX3050,Ultralytics/yolov8l,43700000,81,72.32538843154907,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2533,frame2000_7,2000,360,640,230400,521.232232093811,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,52.465765714645386,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2453,frame2500_7,2500,540,960,518400,2782.7661180496216,13th corei5 - RTX3050,Ultralytics/yolov8l,43700000,81,71.82934474945068,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2658,frame3000_10,3000,360,640,230400,742.9257946014404,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,526.1077680587769,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2528,frame2000_2,2000,360,640,230400,689.4442510604858,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,51.84835433959961,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2428,frame2000_2,2000,360,640,230400,689.4442510604858,13th corei5 - RTX3050,Ultralytics/yolov8l,43700000,81,57.624594926834106,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2583,frame3500_7,3500,540,960,518400,3085.3826293945312,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,92.32440853118896,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2563,frame3000_15,3000,720,1280,921600,2424.1572275161743,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,81.4179015159607,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2551,frame2500_5,2500,360,640,230400,898.2702703475952,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,65.24257016181946,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2644,frame2500_16,2500,720,1280,921600,3324.8714685440063,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,438.4425790309906,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2602,frame1000_2,1000,540,960,518400,613.689887046814,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,175.71094155311584,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2431,frame2000_5,2000,360,640,230400,520.5027675628662,13th corei5 - RTX3050,Ultralytics/yolov8l,43700000,81,57.65752673149109,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2432,frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei5 - RTX3050,Ultralytics/yolov8l,43700000,81,57.03740954399109,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2527,frame2000_15,2000,360,640,230400,697.5388469696045,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,51.58152651786804,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2585,frame3500_9,3500,720,1280,921600,5539.414231300354,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,93.84422588348389,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2678,frame3500_2,3500,720,1280,921600,5789.719665527344,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,611.702455997467,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2671,frame3000_9,3000,720,1280,921600,2228.889018058777,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,525.8424830436707,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2547,frame2500_19,2500,720,1280,921600,2667.2008714675903,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,68.61554074287415,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2676,frame3500_12,3500,360,640,230400,1133.2797393798828,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,614.3213412761688,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2577,frame3500_13,3500,360,640,230400,837.8115587234497,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,91.03147983551024,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2499,frame500_3,500,2160,3840,8294400,2999.1242027282715,13th corei5 - RTX3050,Ultralytics/yolov8l,43700000,81,16.584330081939697,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2597,frame500_1,500,720,1280,921600,599.6991939544678,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,13.65019154548645,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2643,frame2500_15,2500,540,960,518400,319.0746965408325,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,438.2892019748688,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2515,frame1500_5,1500,360,640,230400,444.860857963562,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,39.07114887237549,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2665,frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,526.5067751407623,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2472,frame3500_0,3500,720,1280,921600,5775.872780799866,13th corei5 - RTX3050,Ultralytics/yolov8l,43700000,81,99.72378873825072,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2425,frame2000_13,2000,540,960,518400,1358.6872491836548,13th corei5 - RTX3050,Ultralytics/yolov8l,43700000,81,57.6430881023407,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2565,frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,78.10176181793213,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2687,frame4000_1,4000,360,640,230400,1780.361890792847,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,700.4364776611328,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2574,frame3500_10,3500,360,640,230400,1050.0495433807373,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,90.8909227848053,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2689,frame4000_3,4000,360,640,230400,1053.2174882888794,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,701.7276780605316,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2439,frame2500_11,2500,720,1280,921600,2413.662410736084,13th corei5 - RTX3050,Ultralytics/yolov8l,43700000,81,71.41821718215942,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2593,frame4500_1,4500,360,640,230400,968.272162437439,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,115.85568499565125,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2488,frame4000_2,4000,360,640,230400,1417.003812789917,13th corei5 - RTX3050,Ultralytics/yolov8l,43700000,81,115.31228375434875,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2470,frame3000_8,3000,360,640,230400,1004.7202472686768,13th corei5 - RTX3050,Ultralytics/yolov8l,43700000,81,86.76546311378479,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2487,frame4000_1,4000,360,640,230400,1780.361890792847,13th corei5 - RTX3050,Ultralytics/yolov8l,43700000,81,115.22644472122192,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2642,frame2500_14,2500,720,1280,921600,4094.88050365448,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,438.2434980869293,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2677,frame3500_13,3500,360,640,230400,837.8115587234497,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,613.5331301689148,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2611,frame1500_13,1500,360,640,230400,316.7101163864136,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,265.328156709671,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2409,frame1500_11,1500,720,1280,921600,1637.241135597229,13th corei5 - RTX3050,Ultralytics/yolov8l,43700000,81,42.51059532165527,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2595,frame4500_3,4500,360,640,230400,1688.6479215621948,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,119.08367347717284,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2651,frame2500_5,2500,360,640,230400,898.2702703475952,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,438.70578026771545,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2592,frame4500_0,4500,540,960,518400,2751.66600894928,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,119.1727283000946,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2517,frame1500_7,1500,360,640,230400,449.89038467407227,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,39.56537938117981,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2447,frame2500_19,2500,720,1280,921600,2667.2008714675903,13th corei5 - RTX3050,Ultralytics/yolov8l,43700000,81,71.46997547149658,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2572,frame3500_0,3500,720,1280,921600,5775.872780799866,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,93.78948998451231,0.22359,0.13752,0.18115,1.32907,3.10884,16.50043,1.79453,0.01566,1.5593
2869,frame3000_7,3000,360,640,230400,1407.769700050354,1th Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,85.58698868751526,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2931,frame2000_5,2000,360,640,230400,520.5027675628662,1th Xeon Gold - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,327.02214789390564,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2765,frame3000_3,3000,360,640,230400,1039.3170471191406,1th Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,68.69840049743652,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2701,frame1000_1,1000,360,640,230400,404.8405485153198,1th Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,22.81871008872986,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2820,frame2000_0,2000,360,640,230400,889.6308012008667,1th Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,56.05194926261902,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2969,frame3000_7,3000,360,640,230400,1407.769700050354,1th Xeon Gold - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,493.59803104400635,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2886,frame4000_0,4000,720,1280,921600,5543.311743736267,1th Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,120.84745907783508,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2742,frame2500_14,2500,720,1280,921600,4094.88050365448,1th Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,58.02559041976929,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2805,frame1000_5,1000,720,1280,921600,1131.3090629577637,1th Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,30.246476411819454,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2832,frame2000_6,2000,720,1280,921600,4030.43500995636,1th Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,58.8019163608551,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2779,frame3500_3,3500,720,1280,921600,5747.368581771851,1th Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,81.34039616584778,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2717,frame1500_7,1500,360,640,230400,449.89038467407227,1th Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,34.55477237701416,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2963,frame3000_15,3000,720,1280,921600,2424.1572275161743,1th Xeon Gold - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,496.05904936790466,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2932,frame2000_6,2000,720,1280,921600,4030.43500995636,1th Xeon Gold - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,332.0122694969177,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2738,frame2500_10,2500,360,640,230400,649.2635126113892,1th Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,57.87960720062256,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2833,frame2000_7,2000,360,640,230400,521.232232093811,1th Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,57.315025091171265,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2753,frame2500_7,2500,540,960,518400,2782.7661180496216,1th Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,58.616538524627686,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2958,frame3000_10,3000,360,640,230400,742.9257946014404,1th Xeon Gold - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,494.2283465862274,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2828,frame2000_2,2000,360,640,230400,689.4442510604858,1th Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,56.366782903671265,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2728,frame2000_2,2000,360,640,230400,689.4442510604858,1th Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,45.840721130371094,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2883,frame3500_7,3500,540,960,518400,3085.3826293945312,1th Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,99.9239149093628,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2863,frame3000_15,3000,720,1280,921600,2424.1572275161743,1th Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,90.22663831710815,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2851,frame2500_5,2500,360,640,230400,898.2702703475952,1th Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,71.48917698860168,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2944,frame2500_16,2500,720,1280,921600,3324.8714685440063,1th Xeon Gold - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,414.8931224346161,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2902,frame1000_2,1000,540,960,518400,613.689887046814,1th Xeon Gold - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,164.97159123420715,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2731,frame2000_5,2000,360,640,230400,520.5027675628662,1th Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,45.736263036727905,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2732,frame2000_6,2000,720,1280,921600,4030.43500995636,1th Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,46.4585702419281,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2827,frame2000_15,2000,360,640,230400,697.5388469696045,1th Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,55.792182207107544,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2885,frame3500_9,3500,720,1280,921600,5539.414231300354,1th Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,103.24855494499208,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2978,frame3500_2,3500,720,1280,921600,5789.719665527344,1th Xeon Gold - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,579.0001442432404,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2971,frame3000_9,3000,720,1280,921600,2228.889018058777,1th Xeon Gold - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,496.3481149673462,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2847,frame2500_19,2500,720,1280,921600,2667.2008714675903,1th Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,76.31339430809021,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2976,frame3500_12,3500,360,640,230400,1133.2797393798828,1th Xeon Gold - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,577.6023371219635,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2877,frame3500_13,3500,360,640,230400,837.8115587234497,1th Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,100.70772290229796,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2799,frame500_3,500,2160,3840,8294400,2999.1242027282715,1th Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,12.901139974594116,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2897,frame500_1,500,720,1280,921600,599.6991939544678,1th Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,14.805574655532835,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2943,frame2500_15,2500,540,960,518400,319.0746965408325,1th Xeon Gold - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,414.8531608581543,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
2815,frame1500_5,1500,360,640,230400,444.860857963562,1th Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,42.482123374938965,0.39282,0.17521,0.24391,0.56004,2.29248,7.49736,0.97532,0.00998,0.9895
